Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43211	-23.6711961580645	-45.3850687380658	1164.13872606875	16.0575749353488	29.0335500410358	314.505594556401	226.980558461142	0.275703477456657	0.500360317318153	8.33881285658569	-0.349246241533858	-2.02333633948422	2.57058154454993	-0.215054198104749	-8.08591680215889	191.6211212669	5073.97249141123	1157.73792607848	3.0517578125e-05	3.0517578125e-05	64.1754150390625
43212	-23.6699033349264	-45.386482908016	1275.85059087697	11.4233729927535	28.8101415763151	315.21347269233	224.763032614273	-0.453081938858416	0.583370355710864	-9.98378163351699	0.0090005175901841	0.508145143780831	2.5946231246214	0.298236055767587	-8.07085811668457	193.584963783625	4965.74481179945	1269.4497908867	0.04730224609375	3.0517578125e-05	64.1754150390625
43213	-23.6686067551049	-45.3878772443196	1386.14318725534	8.35824869149571	28.7955933731447	315.358857957727	224.141175046773	0.493331512635944	0.861958637308883	-6.89332377674862	-0.0352612253719841	0.111128608628732	4.75749438444465	-0.125933146267401	-8.29043590372144	195.612210292572	4862.66047648522	1379.74238726507	0.04730224609375	3.0517578125e-05	81.890869140625
43214	-23.6673263668766	-45.3892415399672	1494.14376620312	-0.256135477263285	28.7134498154745	315.650097414579	224.253291420629	-0.357343379422691	0.895654076957321	-1.40254368029443	-0.129490934499419	0.790039134225392	5.26208548945326	0.172445703666147	-8.22415881290607	197.6829005686	4766.69833683197	1487.74296621285	3.0517578125e-05	3.0517578125e-05	84.2529296875
43215	-23.6659020141787	-45.3907574677898	1613.75434680018	-0.0753873374327441	28.5920042364764	315.435547055049	225.576578050265	0.436217893281726	0.873328664316393	-0.91468120798438	-0.0957748407664942	0.199616218562374	6.97457112102664	-0.167398657779837	-8.19868055953638	200.080868925288	4667.51155850088	1607.35354680991	3.0517578125e-05	3.0517578125e-05	92.12646484375
43216	-23.664545969184	-45.3922012453249	1727.15287626265	-0.0208914655825083	28.4946501088389	315.559144734893	227.82290037877	0.0252890129896308	0.867796602621388	0.334191696651425	-0.0882971579440547	-0.291085415249091	5.6157755717949	-0.0191078071648611	-8.25343696305722	202.457092946891	4581.01441235682	1720.75207627237	3.0517578125e-05	3.0517578125e-05	85.4339599609375
43217	-23.6631005595385	-45.393740285492	1847.5239595235	-0.152374678934223	28.3938961646104	315.598362816393	226.40932429821	-0.157226332298081	0.925481525758326	0.249005997835784	-0.102313354349588	-0.0183037260693125	2.9951507857006	0.0608671871656625	-8.12895764088414	205.0858487625	4497.8336617022	1841.12315953323	3.0517578125e-05	3.0517578125e-05	70.4742431640625
43218	-23.6617478498759	-45.3951807783336	1959.55775679331	5.76384894814209	28.2494777262479	316.041309203169	224.667415448639	-1.54931034673001	1.08768177086761	39.1750774120394	-0.0139717330035058	3.2462520362527	3.00560896308934	0.180294729176656	-8.15004159126416	207.630728782485	4428.87507585111	1953.15695680304	-0.40155029296875	3.0517578125e-05	70.4742431640625
43219	-23.6604380903101	-45.396532954982	2065.45772450881	81.8900654175154	27.1439046363278	318.862600785825	222.998634994538	-1.44331321970097	3.25664068186457	52.6555107111773	1.06002785845971	0.0321044813565175	3.04450973565881	0.261163628328409	-10.3422141869732	210.117292826301	4368.49959518029	2059.05692451854	-0.1259765625	-0.19683837890625	70.4742431640625
43220	-23.6590439992048	-45.3978031234493	2164.75223403123	99.9397640737937	23.9402330099856	328.528848876104	220.356225639219	-0.280912488641247	18.8509137778655	-1.04554103689108	14.3157026349231	3.76917247912113	4.08618881678615	0.197277864320268	-31.8885446643797	212.642035344129	4304.19207220145	2158.35143404096	3.0517578125e-05	-0.52752685546875	70.4742431640625
