Time(milli)	LAT(deg)	LON(deg)	ALT(m)	Phi(deg)	Theta(deg)	Psi(deg)	Vx(m/s)	Vy(m/s)	Vz(m/s)	P(deg/s)	Q(deg/s)	R(deg/s)	Nx(m/s2)	Ny(m/s2)	Nz(m/s2)	Radial(deg)	Distance(m)	DeltaAlt:Anv-Tgt(m)	JX	JY	Throttle
43236	-23.6364567626006	-45.3852685466335	1387.30206436461	-4.33138628692495	-35.2901640462431	48.5406333113793	258.696496994129	1.14940310833441	0.0130383399796311	-2.32007094959466	0.932412735276534	0.385910938193627	0.682598949656127	-0.520962858051148	-9.91840345845589	222.900762116007	1531.8414215956	1380.90126437433	3.0517578125E-5	3.0517578125E-5	50.0015258789063
43237	-23.6350602062919	-45.3835413065002	1223.22519726755	-4.23046428367485	-34.6502696854022	48.4750289153148	265.489153067308	0.540328464891115	0.126825642841943	-0.369352171280783	0.451196386211881	-0.48633464056715	0.523252589514344	-0.280337049059162	-10.6038779488104	221.850759580734	1298.74010072985	1216.82439727728	3.0517578125E-5	3.0517578125E-5	50.0015258789063
43238	-23.6336134551326	-45.3817670641729	1057.8587561228	-4.28870439327454	-34.0748059954666	48.3662878490313	271.979098185584	0.0670414095225401	-0.0873746367269127	0.321369392259021	0.593996779966611	-0.478345453735778	0.342930847706729	-0.0518586306500293	-10.9964950215974	220.338961018093	1058.92815289827	1051.45795613252	3.0517578125E-5	3.0517578125E-5	50.0015258789063
43239	-23.6321121494671	-45.3799410359248	891.427834153999	-4.20666536438569	-32.916418049824	48.1249990956281	278.183786383059	-0.0678125154303754	1.18675281808985	0.318899809091348	1.07824784645941	-0.297529221049673	0.239724706567676	0.024550990746039	-13.8635478129213	217.912848474834	812.275172547813	885.027034163728	3.0517578125E-5	-0.0472412109375	50.0015258789063
43240	-23.6304895758054	-45.3779985898678	735.196150443883	-3.58661668456614	-17.8504127317061	46.8283940144529	279.392987315343	-0.0097931157111572	33.1475770416595	0.206918356067538	13.5823663195274	-0.186018738828795	3.98842063961139	-0.000163449466782244	-73.5878334003928	213.12588372176	550.601495563001	728.795350453612	3.0517578125E-5	-0.48028564453125	50.0015258789063
43242	-23.6286909242073	-45.3759217358676	640.32773671091	-3.3778225333777	-7.36984327055899	46.0428410882042	279.656508025248	-0.00144873491205576	24.0819286947088	0.0467178695184611	8.99338648078142	-0.131731760467808	2.18554225378813	-0.00387746778506686	-56.5702635847671	198.761366713995	276.587474566001	633.926936720639	3.0517578125E-5	-0.3779296875	50.0015258789063
43243	-23.6267905232407	-45.3737886518591	602.744886698381	-2.70369371507428	2.63747335334313	45.381539693563	278.302186138071	0.0522732974744979	22.3151967995782	2.64856692195446	7.9189257346093	0.0967126963573598	2.07173848922395	-0.0167237934976784	-53.0889245300516	111.770186559991	138.603362076002	596.34408670811	3.0517578125E-5	-0.32281494140625	50.0015258789063
43244	-23.6248428630343	-45.3716473703701	617.535699068262	-2.26019497680824	11.6986743441394	44.9662367070028	275.86311187113	0.0212557534030576	20.7929140633831	-0.0728878545582778	8.45238974038922	-0.0565480860372743	2.24891232117572	-0.0138913817226109	-50.0129272116545	64.6769060380354	384.149924559156	611.134899077991	3.0517578125E-5	-0.32281494140625	53.9398193359375
43245	-23.622968083385	-45.3696184209913	679.516613165653	-2.03699385245557	20.8300142624042	44.523226659321	272.237750666969	0.0241495134460582	20.7322536874607	3.30428566641978	8.28218866761016	0.138878604681786	2.0866685369883	-0.0308720000539305	-48.7570998948778	56.1372734162295	667.531390736746	673.115813175383	-0.02362060546875	-0.32281494140625	50.0015258789063
43246	-23.6211998616358	-45.3677245865809	784.92504872793	0.452666606243049	30.4088722359634	44.6741330516415	266.452628845724	0.022806117853572	22.5166897203473	0.155567565200035	10.0049789378719	-0.0420548855508487	2.31041133931893	-0.0127870017903237	-50.5316182218662	52.7832440640269	938.762638182884	778.524248737659	3.0517578125E-5	-0.3779296875	50.0015258789063
43247	-23.6196050628022	-45.3660068662725	929.739765225007	24.5409992222795	35.0450463590127	46.9551944999404	260.65667105664	-2.77284087037274	8.2494102188562	62.7051172447703	-1.95071822680985	6.13704051533588	1.28170753070388	1.05103081186024	-22.3692771747577	51.1098422430001	1185.72233137257	923.338965234736	-0.2991943359375	-0.02362060546875	50.0015258789063
